Date,Strain Score,Skin Temperature,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Blood Oxygenation,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Score,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Respiratory Rate,Time Asleep Percent,Time Awake Percent
11/9/19,5.394605563,,68,52.45017,162,63,,1944.25518,53,1.658287778,25.67855069,3.924886389,60.77678158,,,0.874697222,13.54466773,10.41666667,92,3.8,0.158328889,6.616191944,6.457871389,,3,5,0.755721727,9.416383333,0,16.552734,97.60695139,2.393048612
11/10/19,7.301688961,,68,52.43078,156,63,,1847.44782,55,1.108398889,13.04063598,6.399539444,75.29244674,,,0.991638611,11.66691728,13.18333333,100,4.383333333,0.299991667,8.7995575,8.499576944,42,4,9,1.022778702,16.84951667,0.9833,16.259766,96.59083667,3.409163334
11/11/19,8.070493621,,70,60.515802,162,64,,1861.030185,67,0.6416475,15.04003993,2.016328333,47.26217845,1,4.084215556,1.608286111,37.69778162,6.55,55,2.05,0.24166,4.507919167,4.266261944,31,3,4,0.887327357,12.43296667,1.983283333,15.761719,94.63921508,5.360784924
11/18/19,10.6646043,,93,,162,,,963.6906173,,,,,,,,,,,,,,,,,,,,,,,,
11/19/19,6.643234952,,66,74.178204,157,60,,1532.721262,83,1.433293611,22.90314254,4.341452222,69.37371263,1,0.883031667,0.483319444,7.723144822,18.03333333,65,11,0.783311667,7.041365556,6.258065278,,2,12,1.704214886,24.79928333,1.4833,16.171875,88.87558963,11.12441037
11/20/19,9.864705023,,70,77.69569,167,58,,2070.96113,98,2.158268333,21.69238716,5.658165556,56.86925761,1,1.074688056,2.132993611,21.43835523,17.48333333,100,6.9,0.633315278,10.58273444,9.9494275,,8,11,1.039428898,24.31593333,0.9833,16.142578,94.0155847,5.984415298
11/21/19,7.33196982,,67,54.85348,155,60,,1746.452025,60,2.266601389,32.11461169,3.632949722,51.47388076,,,1.158299722,16.41150755,18.56666667,89,10.7,0.799976944,7.857816389,7.057850833,,2,12,1.527141817,25.29923333,1.483283333,16.171875,89.81936272,10.18063728
11/25/19,8.587106098,,72,61.00939,165,60,,1630.397585,66,1.366627222,25.82812639,2.932971389,55.43073817,,,0.991637778,18.74113543,17.16666667,64,11.15,0.7249775,6.016206667,5.291236389,,2,8,1.329741554,16.86613333,2.48325,16.02539,87.94960563,12.05039437
11/26/19,12.657483,,71,,160,,,3026.909152,,1.966609722,15.63984365,8.882797778,70.64216495,,,1.724949167,13.7179914,19.16666667,100,4.583333333,2.008272222,14.58261222,12.57435667,,8,20,1.371496389,45.66521667,0,16.201172,86.22832524,13.77167476
11/27/19,5.615377941,,68,84.01584,148,63,,1463.930907,98,0.299990833,9.254921755,2.408110278,74.29184402,1,3.707939167,0.533318333,16.45323422,15.01666667,40,11.51666667,0.258326111,3.49974,3.241419444,,1,8,2.285884094,15.36618333,0,16.582031,92.61871736,7.381282639
11/28/19,7.407232807,,68,,152,,,2051.388101,,,,,,2,5.240955556,,,,,,,,,,,,,,,,,
11/29/19,7.706364771,,67,93.392625,151,60,,2132.170405,93,0.308324167,9.431546351,2.166604722,66.27580667,1,2.799395556,0.794144444,24.29264698,9.133333333,67,5.683333333,0.183327778,3.452398889,3.269073333,25,1,4,1.15861467,9.43305,1.483283333,16.78711,94.6898471,5.310152902
11/30/19,5.108187247,,66,68.57439,146,63,,1789.852573,45,0.183328333,17.05869566,0.891363056,82.94130434,2,9.043624167,0,0,8.216666667,25,6.983333333,0.149995278,1.224686111,1.074691389,53,0,1,0.816535756,1.983266667,2.48325,17.021484,87.7523548,12.2476452
12/2/19,6.589573293,,70,60.45077,158,61,,968.5384776,56,1.5082875,28.46062345,2.407980833,45.43738231,,,1.383290556,26.10199423,1.533333333,100,-4.1,0.341656389,5.641212778,5.299558889,,5,9,1.595401619,18.84943333,1.483283333,16.816406,93.94356762,6.056432383
12/3/19,3.466703066,,63,53.70971,127,62,,1291.583497,47,2.124938889,17.6108985,8.716143889,72.23695991,,,1.224961944,10.15214159,16.8,100,3.716666667,1.008304444,13.07433083,12.06604472,,5,18,1.376743501,37.69888333,1.483283333,16.611328,92.28791864,7.712081356
12/4/19,7.185025,,71,69.57434,156,60,,1447.121031,40,2.081871667,26.36105161,5.116706667,64.78870465,,,0.698950556,8.850243733,22.31666667,71,13.51666667,0.908848333,8.795938333,7.897528889,33,4,14,1.591643719,29.6402,1.425933333,15.703125,89.67965702,10.32034298
12/5/19,7.403296068,,69,84.93994,154,60,,1961.012189,83,1.374633889,21.27106498,4.123630556,63.80899978,,,0.964194722,14.91993523,19.5,70,12.8,0.240915556,6.695086944,6.462459167,37,3,4,0.597453033,12.43288333,1.922616667,16.054688,96.40605567,3.593944327
12/6/19,7.943379655,,72,60.54257,163,62,,2034.29709,44,0.651084444,15.02714196,2.950068056,68.08808266,1,3.673081944,0.731570556,16.88477538,17.55,47,12.83333333,0.377284444,4.704518611,4.332723056,45,1,5,1.062807997,11.95223333,1.425933333,16.464844,91.98972731,8.010272689
12/7/19,7.71406789,,68,,153,,,2161.46588,,0.965265556,16.11681953,4.30118,71.81582458,,,0.722735833,12.06735589,21.1,97,14.68333333,0.434235556,6.415373333,5.989181389,35,1,9,1.402880165,18.64933333,1.425933333,16.96289,93.23980431,6.760195692
12/8/19,7.755967284,,68,99.742614,161,55,,2438.495001,98,,,,,,,,,,,,,,,,,,,,,,,
12/9/19,7.591583014,,68,59.168667,155,67,,1582.635766,42,1.502979722,26.18440062,3.497141667,60.92601055,1,4.407584722,0.73986,12.88958883,2.2,72,-3.966666667,0.435303333,6.167570278,5.739981389,23,3,12,1.945660845,25.89115,0,16.582031,92.95087833,7.049121667
12/10/19,6.002190678,,67,59.72295,137,65,,1496.815435,48,1.030236667,19.15198307,3.874688611,72.03002287,1,2.55594,0.474343611,8.81799406,8.45,100,2.283333333,0.803230278,6.175314167,5.379268889,17,1,11,1.781285891,21.94976667,0,16.552734,87.00800023,12.99199977
12/11/19,10.9164409,,76,,151,,,2123.635287,,0.877295278,24.44683199,1.809124722,50.41332063,2,2.870905556,0.902164722,25.13984738,21.93333333,70,17.85,0.51472,4.098095,3.588584722,,4,9,2.196142354,18.6493,1.44195,15.5859375,87.45596453,12.54403547
12/12/19,9.154854154,,73,67.58904,159,63,,2139.466849,59,,,,,1,4.390473889,,,,,,,,,,,,,,,,,
12/13/19,,,,38.44924,,68,,,23,0.675418889,29.27690673,1.374368889,59.57379996,1,6.828503056,0.257214444,11.14929331,16.56666667,50,14.15,0.104815556,2.408869167,2.307002222,45,1,2,0.8302651,4.806516667,1.425933333,17.548828,95.65408479,4.345915206
12/14/19,7.117876673,,71,,170,,,1536.028481,,,,,,,,,,,,,,,,,,,,,,,,
12/15/19,4.330374209,,65,58.15626,150,65,,1220.106661,59,1.719818611,26.61416778,3.437380278,53.19340938,1,3.008354722,1.304842778,20.19242285,5.633333333,100,-1.233333333,0.4176575,6.871325278,6.462041667,23,5,9,1.309790999,17.67195,1.425933333,16.347656,93.92913135,6.070868651
12/16/19,4.81026132,,67,62.050134,151,64,,1642.88015,64,1.559666667,33.7344177,2.018223611,43.65265975,,,1.045478889,22.61292255,16.36666667,97,11.4,0.345998056,4.962735278,4.623369167,,1,2,0.403003563,5.255116667,1.425933333,16.582031,93.03738202,6.962617977
12/17/19,,,,,,,,,,,,,,1,7.39376,,,,,,,,,,,,,,,,,
12/18/19,6.202764408,,75,79.81668,150,65,,1436.931778,83,0.482365,18.12891102,1.848697778,69.48032614,1,3.182961667,0.329687222,12.39076284,6.1,100,3.016666667,0.426480833,3.083384722,2.66075,,1,5,1.621594595,11.50366667,0,15.058594,86.18565127,13.81434873
12/19/19,10.31133548,,79,36.11201,158,69,,2146.219228,33,0.586112778,16.92021252,2.475985833,71.47806377,,,0.401881389,11.60172371,13.91666667,75,10.3,0.160699444,3.619846111,3.46398,,1,4,1.105019351,8.123016667,1.425933333,17.34375,95.56651983,4.433480171
12/20/19,12.42844323,,80,38.38942,160,68,,2464.377876,27,0.948155278,23.15997791,2.985084167,72.91472712,1,6.256026111,0.160699167,3.925294977,14.91666667,46,10.48333333,0.345730833,4.4340175,4.093938611,60,1,7,1.578703738,14.32343333,1.441966667,16.933594,92.21268976,7.787310241
12/22/19,5.642962788,,71,68.11555,150,66,,1361.212707,87,1.745230556,23.33656283,4.430320556,59.24057063,1,2.217961111,1.302973333,17.42286654,8.583333333,100,0.133333333,0.981576111,8.449600556,7.478524444,,4,22,2.603673375,48.32156667,1.441966667,16.757812,88.3975834,11.6024166
12/23/19,7.081785184,,78,74.84721,164,61,,1442.724283,84,0.7951975,25.35787624,2.340701944,74.64212376,,,0,0,14.85,56,11.4,0.313110833,3.444675,3.135899444,,0,5,1.451515745,8.58765,0.945283333,16.904297,90.92171933,9.078280669
12/24/19,4.326239536,,70,53.820852,131,67,,1727.68529,53,1.552445,25.22707884,4.3364575,70.46700864,1,1.696969722,0.264980833,4.305912527,11.08333333,65,4.183333333,0.748681944,6.8936225,6.153883333,24,2,13,1.88580097,25.37843333,0.945283333,16.992188,89.15356952,10.84643048
12/25/19,6.975747148,,71,58.412246,157,68,,1902.461502,64,1.624103333,19.03896344,5.869658333,68.80855923,,,1.036657222,12.15247734,12.16666667,100,2.7,0.932911667,9.451494167,8.530418889,40,4,17,1.798657408,35.90473333,1.922616667,16.757812,90.14182521,9.858174785
12/26/19,4.952556415,,71,46.051215,147,65,,1927.758416,46,2.220913056,22.42867992,6.562733889,66.27610091,,,1.118465278,11.29521917,12.08333333,100,1.666666667,0.5224725,10.41253194,9.902112222,54,7,11,1.056419328,25.34643333,0,17.050781,94.98807373,5.011926268
12/27/19,6.768931907,,73,52.77666,161,66,,2097.339988,62,2.203260833,24.37508217,5.967525,66.01983297,,,0.8682025,9.605084861,12.46666667,100,2.366666667,1.077301111,10.10331222,9.038988333,72,4,21,2.078526283,45.91833333,0,16.083984,89.35082752,10.64917248
12/28/19,5.315680683,,72,51.809378,161,75,,1751.0446,52,1.849242778,24.0539929,5.283544444,68.72561142,,,0.555095556,7.220395675,12.23333333,99,3.916666667,0.636910833,8.315285,7.687882778,78,3,17,2.044427822,36.43343333,1.44195,16.464844,92.34922975,7.650770254
12/29/19,11.09346584,,77,60.640547,158,65,,2367.867173,71,2.467445278,23.47794062,6.811672222,64.81361001,,,1.230515,11.70844937,13.66666667,100,2.516666667,0.652953611,11.14846389,10.5096325,74,7,14,1.255778387,29.25573333,0,16.171875,94.15051669,5.849483306
12/30/19,5.514065334,,68,52.828114,168,75,,1819.547518,54,1.945505556,20.32974215,6.764330556,70.68450439,,,0.859914167,8.98575346,13.26666667,100,3.016666667,0.691461389,10.24830889,9.569750278,83,5,13,1.268501969,28.24633333,0,17.34375,93.26140605,6.738593953
12/31/19,8.585785211,,76,52.087653,157,65,,1964.873859,70,1.528649444,20.04914267,4.817487222,63.18419764,,,1.278376111,16.7666597,13.4,98,5.033333333,0.740926944,8.354805556,7.624512778,73,4,11,1.316607541,23.00718333,0.945283333,15.292969,91.14300062,8.856999381
1/1/20,5.563559979,,70,56.264896,148,66,,2017.648846,84,2.064761944,22.78757672,5.701196111,62.92078568,,,1.2949525,14.2916376,12.91666667,100,3.166666667,0.700284167,9.749498889,9.060910556,82,8,19,1.94881811,41.65653333,0,15.8203125,92.8258355,7.174164501
1/2/20,7.880277613,,72,42.844493,155,69,,1788.890715,45,2.131871667,25.50223253,5.326585556,63.7185744,,,0.901091944,10.77919307,13.55,100,4.6,0.588782778,8.937730556,8.359549167,81,4,13,1.454507933,29.28773333,1.425933333,15.410156,93.42019517,6.579804833
1/3/20,9.06596033,,76,50.64957,149,65,,2107.427243,66,1.600026389,21.03322863,5.016710833,65.94742853,,,0.990399167,13.01934284,13.9,97,4.983333333,1.317948611,8.913698056,7.607136389,83,4,17,1.907177009,34.39865,2.883916667,15.791016,85.23320942,14.76679058
1/4/20,9.317422975,,76,56.00151,157,65,,2278.075238,82,2.363429444,31.99063,4.309736667,58.33522614,,,0.714714167,9.674143865,12.86666667,92,4.75,0.731570833,8.109673056,7.387880278,86,5,13,1.603023933,27.74965,1.425933333,16.435547,90.98989792,9.010102079
1/5/20,7.222504139,,71,50.764225,156,70,,1891.355788,66,2.086156111,25.29672741,5.115640833,62.03225684,,,1.044946111,12.67101575,15.28333333,100,6.266666667,0.755901944,9.001423333,8.246743056,63,5,15,1.666403128,31.06618333,1.425933333,16.201172,91.60355713,8.396442873
1/6/20,9.344324163,,74,65.17406,154,64,,2136.80651,98,2.380806944,21.82943769,7.111133889,65.20144546,,,1.414464444,12.96911685,16.9,100,4.916666667,1.093878611,11.98506611,10.90640528,63,8,20,1.668743402,43.0665,1.425933333,15.761719,90.88456056,9.115439445
1/7/20,10.24840513,,75,49.38147,158,63,,1956.933454,62,1.786406111,20.89769402,5.730893333,67.04100182,,,1.031041389,12.06130416,17.45,100,8.35,0.562048611,9.098748889,8.548340833,49,7,7,0.769336541,15.28471667,1.441966667,15.791016,93.83068513,6.169314874
1/8/20,9.506992199,,79,,164,,,2022.825281,,1.488266667,23.72743529,3.706779444,59.09718423,,,1.077299167,17.17538048,19.36666667,79,12.5,0.604847222,6.868275556,6.272345278,18,4,5,0.72798477,11.00693333,1.425933333,16.113281,91.20502702,8.794972981
1/9/20,9.393609797,,77,38.60153,152,72,,2131.827068,32,1.317948056,24.64382227,2.912375278,54.45742603,,,1.117662222,20.8987517,16.65,61,11,0.298135833,5.639120278,5.347985556,55,2,5,0.886663124,10.55831667,2.883916667,16.640625,94.71963472,5.280365277
1/10/20,5.840928482,,68,66.502325,152,61,,1347.284671,90,1.494958611,24.35219094,3.485373611,56.77513948,,,1.158575833,18.87266958,17.58333333,65,10.83333333,0.6286225,6.759841389,6.138908056,74,5,10,1.47932465,22.07793333,1.425933333,16.49414,90.7111982,9.288801799
1/11/20,,,,64.266734,,60,,,62,0.386106389,21.72095174,0.851617222,47.9089109,,,0.539852222,30.37013736,16.85,19,15.01666667,0.056151389,1.831285833,1.777575833,49,1,2,1.0921288,3.332516667,0,15.644531,96.93785487,3.062145133
1/12/20,9.41543783,,69,,154,,,3218.420433,,,,,,1,11.59012556,,,,,,,,,,,,,,,,,
1/13/20,7.954975018,,67,59.36897,150,59,,2285.500988,79,1.889617778,27.35228147,3.716390833,53.79488346,,,1.302438056,18.85283506,18.08333333,63,10.71666667,0.458034167,7.357452778,6.908446667,,4,11,1.495082651,25.82706667,1.42595,15.703125,93.78218478,6.217815223
1/14/20,,,,,,,,,,0.676221111,21.07507289,1.656727778,51.63349398,1,2.772522222,0.875681111,27.29143314,19.13333333,50,15.86666667,0.072728889,3.277515,3.20863,,3,0,0,0,0,16.054688,97.78357408,2.216425918
1/15/20,4.898321477,,67,70.88615,141,65,,1911.526448,83,1.744697222,20.14884374,4.269364444,49.30526394,1,2.670114167,2.644982222,30.54589232,21.58333333,100,11.78333333,1.159118889,9.805308056,8.659043889,47,8,5,0.509927885,9.1164,0,15.263672,88.19413657,11.80586343
1/16/20,12.19195706,,76,75.572334,168,61,,2491.613093,96,1.454585278,25.52081348,3.377080833,59.25114971,,,0.867937778,15.2280368,18.03333333,73,11.85,0.490381667,6.181990556,5.699603889,72,4,8,1.294081563,17.22318333,1.42595,16.054688,92.07782212,7.922177883
1/17/20,,,,56.335703,,64,,,37,0.682908611,17.96322336,2.291232222,60.26855646,1,4.792622778,0.827563333,21.76822017,17,40,12.88333333,0.313645,4.110379167,3.801704167,56,2,3,0.729859674,5.751816667,2.883916667,16.875,92.37865398,7.621346022
1/18/20,6.544096243,,68,76.379076,148,60,,2129.592925,73,0.538784722,29.26249535,0.803753333,43.65348016,1,4.398760278,0.498674444,27.08402449,16.98333333,35,15.1,0.056151111,1.895105556,1.8412125,55,1,1,0.527675093,1.906583333,1.425933333,16.171875,97.04057194,2.95942806
1/19/20,4.121452219,,63,51.688883,126,63,,1718.423118,51,0.852696111,22.41125243,2.172637778,57.10303242,1,4.230044444,0.779433889,20.48571515,17.86666667,65,13.6,0.474076944,4.273133056,3.804767778,70,2,4,0.936081313,8.603683333,2.8679,16.40625,88.92044523,11.07955477
1/20/20,4.801376985,,68,,148,,,2014.843797,,0.997885833,19.91573099,2.830541667,56.49173933,2,9.342466111,1.182113333,23.59252968,20.8,100,15.43333333,0.354286944,5.357671667,5.010540833,47,1,10,1.866482424,18.64931667,2.403266667,16.113281,93.3961171,6.603882904
1/21/20,9.120065581,,68,83.80568,153,61,,2058.762968,97,0.707237778,22.72540522,1.488805278,47.83921942,1,1.068200278,0.916058889,29.43537536,17.41666667,100,14.11666667,0.185298611,3.29327,3.112101944,77,2,5,1.518247821,9.581,1.425933333,16.40625,94.38046401,5.619535995
1/22/20,8.365926812,,68,,160,,,2070.074895,,0.901625833,15.92819504,3.408905278,60.22199688,,,1.350033889,23.84980808,20.2,84,13.98333333,0.571134722,6.223647222,5.660565,54,6,7,1.124742414,17.22338333,1.906583333,15.46875,90.83500894,9.164991057
1/23/20,5.109146023,,64,63.22197,138,58,,2035.578711,60,1.263665556,22.63411879,3.378680278,60.51716012,1,4.013460833,0.940666111,16.84872109,21.9,100,15.95,0.377282778,5.95288,5.583011944,52,2,4,0.671943664,7.62635,1.425933333,16.289062,93.67006507,6.329934934
1/24/20,8.536562224,,68,51.487207,159,61,,1953.952767,42,,,,,,,,,,,,,,,,,,,,,,,
1/25/20,14.34467011,,78,48.527867,167,60,,3533.883965,38,1.921709167,27.02903975,3.973359722,55.88571868,,,1.214725556,17.08524156,2.566666667,91,-5.083333333,0.546538333,7.646645,7.109794444,28,5,8,1.046210462,15.26875,1.44195,15.410156,92.86161731,7.138382685
1/26/20,11.52230759,,79,,167,,,2404.505305,,,,,,1,2.679736667,,,,,,,,,,,,,,,,,
1/27/20,9.479896095,,72,55.763755,165,64,,2044.523221,59,2.619320833,26.79950089,6.150140833,62.92497758,,,1.004305556,10.27552153,4.516666667,100,-6.533333333,1.301640278,11.06141333,9.773767222,47,7,13,1.175256688,28.67886667,2.8679,15.3515625,88.24747281,11.75252719
1/28/20,5.33762877,,67,80.94443,138,61,,1600.835213,96,2.147112222,24.01389261,6.1675275,68.97932093,1,3.014238889,0.626485556,7.006786462,7.4,100,-2.616666667,1.085589722,10.01385833,8.941125278,29,2,16,1.597785735,34.95945,1.9066,17.050781,89.17302704,10.82697296
1/29/20,6.597201683,,67,59.468016,143,57,,1675.397184,59,1.343349444,25.74567602,3.223598889,61.78119398,,,0.650818889,12.47313,6.933333333,100,1.15,0.578625833,5.789725,5.217767222,39,2,5,0.863598876,10.0296,0.945266667,15.292969,90.01748453,9.982515468
1/30/20,10.56703643,,74,48.01365,157,67,,2242.960067,31,1.349767778,32.66055357,2.131059444,51.5655969,,,0.651888333,15.77384953,15.15,53,10.58333333,0.441456111,4.568600833,4.132715556,12,2,8,1.751083163,16.71066667,0,16.875,90.34893871,9.651061291
1/31/20,13.1898781,,87,,166,,,2304.784363,,,,,,,,,,,,,,,,,,,,,,,,
2/1/20,5.869002426,,71,38.713284,147,69,,1340.659964,26,0.434237222,12.27613438,2.942311389,83.18082407,1,1.544948056,0.160698611,4.543041552,11.35,36,7.566666667,0.249739167,3.782200278,3.537247222,,1,6,1.586378182,13.90686667,0.945283333,15.703125,93.40533234,6.59466766
2/2/20,5.066298675,,67,58.007352,142,66,,1307.630141,72,1.666085556,19.66238337,5.447196944,64.28533893,,,1.360184444,16.0522777,8.983333333,97,-0.316666667,0.829965833,9.29288,8.473466944,,9,13,1.398920464,26.75625,0,15.703125,91.07892911,8.92107089
2/3/20,12.76682566,,76,58.219243,175,67,,2301.40794,56,0.895742222,20.98875077,2.477311944,58.04759639,,,0.894671111,20.96365283,15.86666667,54,11.01666667,0.580496667,4.842305833,4.267725278,,2,6,1.23907911,12.44886667,0,17.167969,88.02660701,11.97339299
2/4/20,13.01993585,,76,47.59298,177,67,,2382.124892,41,1.283984167,22.18121417,3.220378056,55.63300329,,,1.284248611,22.18578253,16.33333333,59,10,0.558030556,6.339538056,5.788610833,32,6,4,0.6309608,9.1324,0,16.435547,91.20746673,8.792533269
2/5/20,7.638009604,,73,45.46855,157,67,,2002.795714,41,1.65298,25.21111514,3.380008333,51.55160938,,,1.523564167,23.23727548,17.56666667,68,10.23333333,0.790926389,7.338761111,6.5565525,48,5,9,1.226365031,19.61063333,0,16.582031,89.2354044,10.7645956
2/6/20,11.59030134,,78,49.945965,162,67,,2349.772991,58,0.977024722,19.74926613,3.436686111,69.46807698,,,0.533433611,10.78265689,15.6,55,9.916666667,0.741993889,5.683714444,4.947144444,81,1,6,1.055647686,12.49696667,0,16.435547,86.95771055,13.04228945
2/7/20,,,,,,,,,,,,,,1,2.825180556,,,,,,,,,,,,,,,,,
2/8/20,11.62194994,,81,32.342024,158,73,,2376.620057,43,1.785063611,24.25879581,4.337771944,58.94978937,,,1.2355825,16.79141482,5.966666667,100,-1.683333333,0.314979167,7.664002222,7.358418056,7,2,8,1.043841033,17.28746667,1.44195,16.523438,95.8951797,4.104820297
2/9/20,15.30281449,,89,44.392362,165,72,,3304.73068,68,1.713401111,22.5753313,5.343672778,70.40685484,,,0.532631389,7.01781386,7.016666667,95,-1.4,0.830768611,8.411149722,7.589705278,35,2,13,1.545567542,26.82036667,0,16.083984,90.13394469,9.866055308
2/10/20,11.95128972,,85,40.177688,156,76,,2201.07688,40,1.066333611,19.79951271,3.625190833,67.31196618,,,0.694131389,12.88852111,7.766666667,63,1.55,0.839053056,6.216971667,5.385655833,47,4,14,2.251900242,29.25566667,0.945283333,16.640625,86.52060569,13.47939431
2/11/20,13.27914162,,87,43.28834,159,71,,2684.699385,58,1.855655556,22.8485121,5.046361667,62.13537595,,,1.2195425,15.01611195,7.683333333,86,-1.1,0.663113333,8.773775833,8.121559722,76,5,11,1.253736157,23.56795,1.425933333,16.816406,92.45147396,7.548526042
2/12/20,4.250082231,,70,54.78375,138,69,,1214.253121,93,1.810998611,25.11312006,4.204885,58.30914569,,,1.195480833,16.57773425,7.866666667,82,-0.2,0.864988333,8.067751111,7.211364444,81,5,18,2.231105019,38.50025,0.945283333,16.699219,89.28986441,10.71013559
2/13/20,11.73880379,,77,90.577416,167,63,,2467.710652,98,1.301041111,15.94448461,6.20719,76.07019069,,,0.651588056,7.985324702,7.833333333,94,-1.183333333,0.867618333,9.021044722,8.159819167,86,3,19,2.106186211,47.2001,0,16.376953,90.3890962,9.610903796
2/14/20,12.68815143,,84,97.25462,159,63,,2755.45862,98,1.384964722,17.37829749,5.725204722,71.8388774,,,0.859338056,10.78282511,8.616666667,96,-0.05,0.699706111,8.670746944,7.9695075,81,3,14,1.614624448,31.2905,0,16.31836,91.92883989,8.071160113
2/15/20,7.861346235,,72,49.37664,154,67,,1828.847852,51,1.367883056,23.88771909,3.657633056,63.87425491,1,1.950470278,0.700786389,12.238026,11.61666667,69,5.183333333,0.703456667,6.424186389,5.7263025,49,2,7,1.089632146,13.39418333,2.643583333,16.40625,89.05936212,10.94063788
2/16/20,7.795991487,,69,67.903854,157,62,,2328.636622,72,2.552059722,29.12540767,5.392893889,61.54645664,,,0.817360556,9.328135696,15.93333333,100,6.483333333,0.698084444,9.4522975,8.762314167,27,4,15,1.586915774,33.22913333,1.8425,15.878906,92.62098276,7.37901724
